INDEX,news_title,언론사,뉴스 게시일자,기사 반응 수,comments,댓글 공감 수,댓글 답글 수,gender_bias,other_bias,none_bias,hate,offensive,none_hate
2373,"""만삭몸 이끌고""‥하시시박, 아들 시하와 행복 데이트""",텐아시아,2022-06-17,7,마른사람들 부럽다 만삭인데 어케 배만 나오지,1,19,0.065958075,0.249501333,0.62824887,0.143657923,0.334801555,0.407392055
2374,"""만삭몸 이끌고""‥하시시박, 아들 시하와 행복 데이트""",텐아시아,2022-06-17,7,애기 진짜 안이쁘다...,2,5,0.047270127,0.070441633,0.908262908,0.045227688,0.181999639,0.812082171
2375,"""매일매일 지옥""..이유영, '실수' 맞다 해도 걱정·응원·관심ing(종합)[Oh!쎈 이슈]""",엑스포츠뉴스,2022-06-17,7,나만 이번에 얼굴 첨보냐 ? 주말극에서 뜬 배우냐 ? 전혀 누군지 모르겟는데 ...,1,2,0.027878849,0.174472943,0.832277417,0.067654148,0.424403042,0.484438002
2376,"""매일매일 지옥""..이유영, '실수' 맞다 해도 걱정·응원·관심ing(종합)[Oh!쎈 이슈]""",엑스포츠뉴스,2022-06-17,7,유영아... 남자 많아...,1,7,0.765081048,0.140750751,0.129995584,0.51141572,0.335681885,0.142499372
2377,"""매일매일 지옥""..이유영, '실수' 맞다 해도 걱정·응원·관심ing(종합)[Oh!쎈 이슈]""",엑스포츠뉴스,2022-06-17,7,그리 가면 먼저간 사람이 퍽이나 좋아하겠다,3,16,0.02759031,0.169138581,0.867784202,0.123734705,0.373426199,0.40567863
2378,"""매일매일 지옥""..이유영, '실수' 맞다 해도 걱정·응원·관심ing(종합)[Oh!쎈 이슈]""",엑스포츠뉴스,2022-06-17,7,듣보같은데 소속사 알바 ㅈㄹ풀었네 ㅉ,2,4,0.170014784,0.419941217,0.379392564,0.482067674,0.508685708,0.096867189
2379,"""매일매일 지옥""..이유영, '실수' 맞다 해도 걱정·응원·관심ing(종합)[Oh!쎈 이슈]""",엑스포츠뉴스,2022-06-17,7,오늘도 뼈빠진게12시간일하고 왔더니 온몸이 다아프다 사실 매일 반복되는 이지겨운 삶 잠잘때가 제일 행복 고로 나는 이지구가 멸망해버렸으면 좋겠다,19,65,0.042615242,0.217383713,0.704263866,0.170924351,0.255610973,0.457781494
2380,"""매일매일 지옥""..이유영, '실수' 맞다 해도 걱정·응원·관심ing(종합)[Oh!쎈 이슈]""",엑스포츠뉴스,2022-06-17,7,구하라처럼 응원받으려고 머리썼네,0,2,0.043150395,0.145198464,0.811597407,0.098740421,0.341668725,0.512453377
2381,"""매일매일 지옥""..이유영, '실수' 맞다 해도 걱정·응원·관심ing(종합)[Oh!쎈 이슈]""",엑스포츠뉴스,2022-06-17,7,관종이네. 실수할걸 해야지. 딱보니 과격하게 짜증부리는거네. 보기보다 승질 더러운듯. 애는 벽에 똥칠할때까지 살 인간이라는데 엄마걸고 말하는애 엄마를 걸겠어. 오래전에 죽은 전남친일로 죽을 여자로 보이디?,0,1,0.481336862,0.297594696,0.168474957,0.637127101,0.359886348,0.070482448
2382,"""매일매일 지옥""..이유영, '실수' 맞다 해도 걱정·응원·관심ing(종합)[Oh!쎈 이슈]""",엑스포츠뉴스,2022-06-17,7,이 아줌마야 그냥 다른 사람 만나서 결혼하라니까 뭔 청승이노,0,0,0.560559452,0.208742499,0.221476272,0.530405045,0.405983686,0.086966246
2383,"""매일매일 지옥""..이유영, '실수' 맞다 해도 걱정·응원·관심ing(종합)[Oh!쎈 이슈]""",엑스포츠뉴스,2022-06-17,7,숯은 중국산 쓰지마라.. 어설프게 살아서 가족들 똥수발 들게하지말고 깔끔하게 국내산이다.,2,2,0.173168004,0.502256632,0.311771512,0.579395175,0.371216029,0.113003433
2384,"""명반병 있었다""..'일로 만난 사이' 쌈디, 유재석에게 고백한 번아웃증후군 [어저께TV]""",스포츠경향,2022-06-17,7,어허~또 욕할라고 나오네,3,4,0.025343217,0.193225905,0.845346987,0.135511786,0.398566186,0.400558442
2385,"""명반병 있었다""..'일로 만난 사이' 쌈디, 유재석에게 고백한 번아웃증후군 [어저께TV]""",스포츠경향,2022-06-17,7,요즘 가수 잘 모르는 우리 엄마도 재범이는 좋아함.아니 재범이를 어디서 봐서 좋아하냐고 물어보니깐 쇼미더머니에서 보니깐 진국이랰ㅋㅋㅋㅋㅋㅋ 그래서 그레이랑 재범이를 매우 잘 알고있음ㅋㅋ에이오지라고 회사도 알고있음ㅋㅋㅋ,7,21,0.035745945,0.167507544,0.831845701,0.077611446,0.298724324,0.564058125
2386,"""명반병 있었다""..'일로 만난 사이' 쌈디, 유재석에게 고백한 번아웃증후군 [어저께TV]""",스포츠경향,2022-06-17,7,방송사들도 적페들많다 정권바뀌면 함 엎어면 좋겠음 떳떳하고 아무사고안치고 착한 연예인들은 방송섭외가 잘안됨 왜 그럴까?? 피디나방송관계자새끼들이 그나물에 그나물이라그럼ㅋㅋ,3,28,0.165662169,0.559997678,0.273581356,0.485120922,0.478323072,0.144887179
2387,"""명반병 있었다""..'일로 만난 사이' 쌈디, 유재석에게 고백한 번아웃증후군 [어저께TV]""",스포츠경향,2022-06-17,7,개노잼 빨리 프로그램 내려라,3,3,0.04572631,0.074292853,0.912646115,0.073603652,0.26827544,0.660090566
2388,"""목젖 거의 없어""…'녹두전' 예쁜 여장남자 장동윤 탄생기 [엑's 현장]""",마이데일리,2022-09-24,14,존나 못생겼다,3,5,0.217817694,0.259913892,0.392980605,0.487399876,0.383013397,0.115649015
2389,"""목젖 거의 없어""…'녹두전' 예쁜 여장남자 장동윤 탄생기 [엑's 현장]""",마이데일리,2022-09-24,14,머리 개안어울리네.. 동안페이스가 무슨 저런 머릴하냐 숏컷이 어울릴거같구만,4,5,0.158939749,0.286418349,0.459362417,0.342472076,0.475753635,0.172162175
2390,"""목젖 거의 없어""…'녹두전' 예쁜 여장남자 장동윤 탄생기 [엑's 현장]""",마이데일리,2022-09-24,14,"작품준비하면서 호르몬제나 얼굴형 관리 엄청 받았을꺼에요 그렇지 않고서는 안그랬겠지만 , 한 작품을 위해 엄청 노력해서 나와서 좋아요 진짜 재밌게 봤어요 새로운 배우의 발견을 한 것 같아요 동윤씨 힘내세요!! 진짜 앞으로도 존잼일듯",2,10,0.056167711,0.083612368,0.92043674,0.039751764,0.137548104,0.87398839
2391,"""목젖 거의 없어""…'녹두전' 예쁜 여장남자 장동윤 탄생기 [엑's 현장]""",마이데일리,2022-09-24,14,김고은 닮았네,16,37,0.034567371,0.07564421,0.922011614,0.05523124,0.173776492,0.826575398
2392,"""목젖 거의 없어""…'녹두전' 예쁜 여장남자 장동윤 탄생기 [엑's 현장]""",마이데일리,2022-09-24,14,남자가 한심하게 여장이나하고잇고 토할거같다 랄부그냥 떼라,3,3,0.819401324,0.215322629,0.09904626,0.736918151,0.332754314,0.09186025
2393,"""몸 화났어?""…현아♥던, '패왕색'도 닮아가나봐요 [★SHOT!]""",스포티비뉴스,2022-09-24,14,몸이 화났다고? 발정났나? 무슨 개같은소리 쳐하노?,5,21,0.431337208,0.325532585,0.228202432,0.706369042,0.310431749,0.06686122
2394,"""몸 화났어?""…현아♥던, '패왕색'도 닮아가나봐요 [★SHOT!]""",스포티비뉴스,2022-09-24,14,오래사귀는거 보니 보기좋기만하구만 아이돌커플도 길게갈수있다는걸 보여주길,10,18,0.030616116,0.103245512,0.915914595,0.042503335,0.194258764,0.801039159
2395,"""몸 화났어?""…현아♥던, '패왕색'도 닮아가나봐요 [★SHOT!]""",스포티비뉴스,2022-09-24,14,둘이 천생연분같음 ~^^,1,3,0.044259712,0.07101503,0.921560526,0.051638708,0.136795983,0.864211023
2396,"""몸 화났어?""…현아♥던, '패왕색'도 닮아가나봐요 [★SHOT!]""",스포티비뉴스,2022-09-24,14,저남자애는 어디 아픈건아닌가? 건강이 안좋아보이는데,9,12,0.400098145,0.182804033,0.264063835,0.403159052,0.337580502,0.138586849
2397,"""미쳤다, 2200만 원""…이국주, 배달 음식 이용 총금액 공개""",스포츠월드,2022-09-24,14,성희롱녀인데 머하러 올라옴?,4,19,0.701334238,0.225350514,0.139057234,0.70926255,0.340650052,0.07123553
2398,"""미쳤다, 2200만 원""…이국주, 배달 음식 이용 총금액 공개""",스포츠월드,2022-09-24,14,똥싸고 자빠졌네,0,1,0.115895204,0.341594338,0.613708377,0.492351621,0.377227038,0.150358543
2399,"""미쳤다, 2200만 원""…이국주, 배달 음식 이용 총금액 공개""",스포츠월드,2022-09-24,14,니가 살찌는건 쳐먹고 운동을 안해서지,0,0,0.329099834,0.34345746,0.279286832,0.557944179,0.337268174,0.121969789
2400,"""미쳤다, 2200만 원""…이국주, 배달 음식 이용 총금액 공개""",스포츠월드,2022-09-24,14,환경오염을 얼마나시키는거냐ㅋㅋ실제로는 재활용도안되는 수많은 용기들....비닐들.... 보는나까지 자연에죄짓는기분..,0,14,0.12544252,0.488698244,0.441894591,0.401679784,0.37637037,0.211137637
2401,"""미쳤다, 2200만 원""…이국주, 배달 음식 이용 총금액 공개""",스포츠월드,2022-09-24,14,이국주 욕하지마.... 그래도 여자로서 망가지면서 웃긴다는게 얼마나 힘든건데.. 난 박나래가 더 웃겨도 인간적으론 이국주가 더 끌리던데... 이국주도 사람이고 여자야 무조건 욕하지 마라,1,130,0.685220003,0.168840483,0.158930153,0.484240025,0.305019051,0.167921841
2402,"""미쳤다, 2200만 원""…이국주, 배달 음식 이용 총금액 공개""",스포츠월드,2022-09-24,14,뚱뚱하긴 해도 그래도 애가 진솔하니 착하더라 문재앙 마누라같이 돼지백정 같은 년이 가식적이고 인성도 안좋으면 미울텐데 국주는 밉싱은 아니더라,0,0,0.532056987,0.320175081,0.141853601,0.695731342,0.332183957,0.10817375
2403,"""반드시 살려낸다"" '골목식당' 백종원, 약속 지켰다‥성내동 大성공[어저께TV]  """,MBC연예,2022-09-24,14,짬뽕집 솔루션한거 맞나요? 국물은 닭뼈 넘 넣어서인지 텁텁하고 탕수육은 고기는 좋은데 소스에서 시큼한맛나고 홍콩반점과 비교할 수 조차없는 맛이던데,1,1,0.135942876,0.280337214,0.519515276,0.254054606,0.342564881,0.340798885
2404,"""반드시 살려낸다"" '골목식당' 백종원, 약속 지켰다‥성내동 大성공[어저께TV]  """,MBC연예,2022-09-24,14,지금이야 방송빨 타니깐 잘되지 몇년 지나봐야 안다,0,0,0.023819773,0.203418151,0.838500977,0.084509313,0.393372327,0.529704094
2405,"""반드시 살려낸다"" '골목식당' 백종원, 약속 지켰다‥성내동 大성공[어저께TV]  """,MBC연예,2022-09-24,14,이 방송 없어졌으면....,1,5,0.026354171,0.109370783,0.912335157,0.08387924,0.283201784,0.614170015
2406,"""반드시 살려낸다"" '골목식당' 백종원, 약속 지켰다‥성내동 大성공[어저께TV]  """,MBC연예,2022-09-24,14,백종원 중국집 가봤더니 맛없더라.. 좀 본인 체인점부터 신경쓰시지,10,50,0.070636123,0.309629619,0.592176437,0.183323219,0.449628711,0.354515523
2407,"""반드시 살려낸다"" '골목식당' 백종원, 약속 지켰다‥성내동 大성공[어저께TV]  """,MBC연예,2022-09-24,14,그입 닥쳐라 ..지금까지 골목시장에 늘어놓은 짜장면집 빽다방등...철수나 하셔....돈 많으넘이 돈 욕심낸다고,4,4,0.119669117,0.463682801,0.419537723,0.504291892,0.456244707,0.124970727
2408,"""반드시 살려낸다"" '골목식당' 백종원, 약속 지켰다‥성내동 大성공[어저께TV]  """,MBC연예,2022-09-24,14,옆동네는 눈물흘립니다,1,2,0.028421883,0.108988665,0.910853446,0.049766745,0.195813313,0.783176243
2409,"""밤하늘의 ★됐다""..故전미선 사망, 송강호·봉준호·윤시윤 '추모·조문ing'(종합) [Oh!쎈 이슈]""",OSEN,2022-09-24,14,정말좋아하는 배우였는데... 그곳에서 편히 지내세요..고인의 명복을 빕니다...,8,41,0.047366746,0.087505341,0.927812994,0.044366147,0.134042084,0.870717108
2410,"""밤하늘의 ★됐다""..故전미선 사망, 송강호·봉준호·윤시윤 '추모·조문ing'(종합) [Oh!쎈 이슈]""",OSEN,2022-09-24,14,저밖에몰라..남은사람 어쩌라고. 참 이기적이네,0,0,0.034754213,0.247322261,0.78001231,0.097910188,0.434801787,0.462252766
2411,"""밤하늘의 ★됐다""..故전미선 사망, 송강호·봉준호·윤시윤 '추모·조문ing'(종합) [Oh!쎈 이슈]""",OSEN,2022-09-24,14,2박2일은 뭐니? 기레기야,7,10,0.029473281,0.097264402,0.913422287,0.06940189,0.29741922,0.588860929
2412,"""밤하늘의 ★됐다""..故전미선 사망, 송강호·봉준호·윤시윤 '추모·조문ing'(종합) [Oh!쎈 이슈]""",OSEN,2022-09-24,14,자살하는것들은 지밖에 모르는것임..그분의마음이어땠나는둥 개소리하지마라..,1,7,0.097431459,0.39494285,0.436816335,0.422823489,0.449385047,0.14666748
2413,"""밤하늘의 ★됐다""..故전미선 사망, 송강호·봉준호·윤시윤 '추모·조문ing'(종합) [Oh!쎈 이슈]""",OSEN,2022-09-24,14,정말 자살일까.. 유서도 없고 자살을 했다는 정황도 없는데.. 우울증치료를 받았다는 이유만으로 자살핬다는건 왠지 의심스럽다,5,8,0.028198734,0.124781393,0.871460915,0.063594945,0.319182962,0.635522962
2414,"""밤하늘의 ★됐다""..故전미선 사망, 송강호·봉준호·윤시윤 '추모·조문ing'(종합) [Oh!쎈 이슈]""",OSEN,2022-09-24,14,부디 그곳에선 편히 영면하시길...,1,2,0.045087233,0.08440733,0.923938215,0.048828512,0.142422661,0.842055619
2415,"""방만 10개""..'미우새' 장동민, 대저택 공개로 증명한 노력(종합)[Oh!쎈 이슈]""",뉴시스,2022-09-24,14,원주시민들 장동민에게 감사패 드려야겠네.본인 고향은 아산인데 원주에 뿌리를 내리려고 홍보하니,10,239,0.027150478,0.247264802,0.797889113,0.115354918,0.328808218,0.528557777
2416,"""벗방·몸캠 한적 없어""…브레이브걸스 출신 BJ서아, 각종 의혹 해명""",스포츠조선,2022-06-28,23,여기 댓글에 자격지심 느끼는 애들 화사닮음ㅋ,1,1,0.200119197,0.415309697,0.341629535,0.545804381,0.352434695,0.096524179
2417,"""벗방·몸캠 한적 없어""…브레이브걸스 출신 BJ서아, 각종 의혹 해명""",스포츠조선,2022-06-28,23,지금도 벗방수준인데?,4,6,0.037296452,0.18833375,0.834883153,0.11728774,0.376872152,0.376633734
2418,"""벗방·몸캠 한적 없어""…브레이브걸스 출신 BJ서아, 각종 의혹 해명""",스포츠조선,2022-06-28,23,오늘은 너로 정했다.,5,11,0.035232078,0.075769924,0.928358257,0.065547451,0.21508418,0.763752759
2419,"""벗방·몸캠 한적 없어""…브레이브걸스 출신 BJ서아, 각종 의혹 해명""",스포츠조선,2022-06-28,23,쌍판 참 천박하다 싸구려 같이 갈아엎었네,2,14,0.169774532,0.404493123,0.467040241,0.542932808,0.356509417,0.111030459
2420,"""벗방·몸캠 한적 없어""…브레이브걸스 출신 BJ서아, 각종 의혹 해명""",스포츠조선,2022-06-28,23,벗방도 먹고 살려고 하는건데 부끄러운짓은 아니지,0,2,0.042505715,0.192053452,0.80258894,0.108404495,0.41383338,0.35181281
2421,"""벗방·몸캠 한적 없어""…브레이브걸스 출신 BJ서아, 각종 의혹 해명""",스포츠조선,2022-06-28,23,사회인야구 형님이 서인영시절부터 9뮤지스 신인시절 =까지 매니저였음 애들은 참착하고 사람좋다고하지만.....과거는 더러웠다고하더라..... 더럽고 더러운곳이 연예계라고 하더라,0,0,0.178560615,0.494403064,0.304903924,0.373193771,0.44183436,0.169113383
2422,"""벗방·몸캠 한적 없어""…브레이브걸스 출신 BJ서아, 각종 의혹 해명""",스포츠조선,2022-06-28,23,윽 내가 제일 싫어하는 성 to the 괴,5,12,0.072846226,0.146790057,0.640454888,0.280887246,0.308861613,0.218771711
2423,"""베프 멋지다!""…선미·안소희, 스승 박진영 콘서트 방문 '훈훈'""",스포츠동아,2022-06-28,23,진영이 형님은 우리 곡의 하술사 lYG행닝을 이기고 오셨으면 좋겠다는 마음입니다 행님~,2,2,0.034834955,0.069512174,0.915695012,0.05355417,0.149464175,0.840544403
2424,"""베프 멋지다!""…선미·안소희, 스승 박진영 콘서트 방문 '훈훈'""",스포츠동아,2022-06-28,23,jyp 구내식당 진짜 모든회사들중에서 갑이더라,15,40,0.0289771,0.096229166,0.905097246,0.049841709,0.235573813,0.776768923
2425,"""베프 멋지다!""…선미·안소희, 스승 박진영 콘서트 방문 '훈훈'""",스포츠동아,2022-06-28,23,양현석 저리되고 박진영 인성 재평가 되는 중,1,1,0.030859051,0.182989284,0.834129632,0.086707987,0.399411321,0.551606834
2426,"""베프 멋지다!""…선미·안소희, 스승 박진영 콘서트 방문 '훈훈'""",스포츠동아,2022-06-28,23,정작 패밀리를 외치는 다른 소속사랑 비교되는군,3,8,0.024406848,0.138476193,0.871492803,0.063387528,0.310366124,0.596262038
